Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,class,NON USED,tokens,tweet
20780,21230,3,2,1,0,0,"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;","['sheeple', 'like', '&', '#', '128073', ';', '@', 'sweetpotatertot', ':', 'oh', '``', 'racist', ""''"", '``', 'sexist', ""''"", '``', 'teabaggers', ""''"", 'elected', 'two', 'old', 'white', 'men', '.', 'http', ':', '//t.co/x3bwnm3jii', '&', '#', '8221', ';']",sheeple like & # 128073 ; @ sweetpotatertot : oh `` racist '' `` sexist '' `` teabaggers '' elected two old white men . http : //t.co/x3bwnm3jii & # 8221 ;
20796,21247,3,3,0,0,0,Shoot that nigga an his shorty bitch .,"['shoot', 'nigga', 'shorty', 'bitch', '.']",shoot nigga shorty bitch .
20829,21280,3,2,1,0,0,Shut up faggot,"['shut', 'faggot']",shut faggot
20842,21293,3,2,0,1,0,Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,"['sick', 'coon', 'antics', 'rt', '@', 'poonsoaker', ':', 'accuracy', 'rt', '@', 'thotcho', ':', '&', '#', '8220', ';', 'henny', '&', 'gt', ';', 'water', '&', '#', '8221', ';', '&', '#', '128128', ';', '&', '#', '128128', ';', '&', '#', '128128', ';']",sick coon antics rt @ poonsoaker : accuracy rt @ thotcho : & # 8220 ; henny & gt ; water & # 8221 ; & # 128128 ; & # 128128 ; & # 128128 ;
20867,21318,3,2,1,0,0,Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,"['sitting', 'bar', 'work', 'watching', 'walking', 'dead', 'fucking', 'wetbacks', 'decide', 'come', '&', 'amp', ';', 'turn', 'spic', 'music', '.', 'jesus', 'christ']",sitting bar work watching walking dead fucking wetbacks decide come & amp ; turn spic music . jesus christ
20899,21350,3,2,1,0,0,Smh hate that hoe,"['smh', 'love', 'hoe']",smh love hoe
20901,21352,3,2,1,0,0,Smh queer,"['smh', 'queer']",smh queer
20902,21353,3,2,1,0,0,Smh u niggers &amp; ur music knowledge,"['smh', 'u', 'niggers', '&', 'amp', ';', 'ur', 'music', 'knowledge']",smh u niggers & amp ; ur music knowledge
20923,21374,3,2,1,0,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.,"['decided', 'drive', 'good', 'walmart', 'colored', 'folks', ""n't"", 'go', 'bc', ""'s"", 'food', '.']",decided drive good walmart colored folks n't go bc 's food .
20959,21410,3,2,1,0,0,So many bitches in one sentence #fixitjesus,"['many', 'bitches', 'one', 'sentence', '#', 'fixitjesus']",many bitches one sentence # fixitjesus
20961,21412,3,2,0,1,0,So many hoes whipped you would have thought we were still in slavery,"['many', 'hoes', 'whipped', 'would', 'thought', 'still', 'slavery']",many hoes whipped would thought still slavery
20973,21424,3,2,1,0,0,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,"['niggers', 'really', 'believe', 'phelps', 'smokin', 'regular', 'huh', '?', 'tell', '&', 'amp', ';', ""'ll"", 'log', 'night']",niggers really believe phelps smokin regular huh ? tell & amp ; 'll log night
21008,21459,3,2,1,0,0,Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War,"['soetoro/obama', 'moving', 'country', '#', 'forward', 'w/', 'vision', '.', 'vision', 'downsize', ""'oppressive"", ""'"", 'country', 'get', 'even', 'w/', 'whitey', '.', '#', 'war']",soetoro/obama moving country # forward w/ vision . vision downsize 'oppressive ' country get even w/ whitey . # war
21032,21484,3,2,1,0,0,Some lying ass hoes lol,"['lying', 'ass', 'hoes', 'lol']",lying ass hoes lol
21037,21489,3,2,1,0,0,Some niggas save hoes,"['niggas', 'save', 'hoes']",niggas save hoes
21043,21495,3,2,1,0,0,Some of these hood negros don't deserve bail money the way they be visiting jail.,"['hood', 'negros', ""n't"", 'deserve', 'bail', 'money', 'way', 'visiting', 'jail', '.']",hood negros n't deserve bail money way visiting jail .
21056,21509,3,2,1,0,0,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall","['somebody', 'couldve', 'like', '``', 'aye', 'man', 'dropped', 'money', ""''"", 'nooooooo', 'fucking', 'broke', 'faggots', 'selfish', 'bastards', 'love', 'yall']",somebody couldve like `` aye man dropped money '' nooooooo fucking broke faggots selfish bastards love yall
21058,21511,3,3,0,0,0,"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship","['somebody', 'please', 'choke', 'fucking', 'retard', 'keeps', 'yelling', '``', 'mashed', 'potatoes', ""''"", '.', 'tool', '!', '#', 'pgachampionship']",somebody please choke fucking retard keeps yelling `` mashed potatoes '' . tool ! # pgachampionship
21071,21524,3,2,0,1,0,Someone shut this beaner up please.,"['someone', 'shut', 'beaner', 'please', '.']",someone shut beaner please .
21100,21553,3,2,1,0,0,Sonnen is a faggot,"['sonnen', 'faggot']",sonnen faggot
21102,21555,3,2,1,0,0,"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.","['soon', '@', 'fuckeveryword', '``', 'fuck', 'backtrack', ""''"", 'ca', ""n't"", 'wait', 'fuck', 'faggots', '.']",soon @ fuckeveryword `` fuck backtrack '' ca n't wait fuck faggots .
21110,21563,3,2,1,0,0,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me,"['sorry', 'fo', 'da', 'rant', '.', 'make', 'mad', 'ashamed', 'colored', '.', 'wish', 'white', ""y'all"", 'would', 'like']",sorry fo da rant . make mad ashamed colored . wish white y'all would like
21118,21572,3,2,1,0,0,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,"['southwest', 'airlines', 'like', 'driving', 'mini', 'van', 'white', 'trash', 'cousins', 'love', 'huff', 'paint', 'thinner', 'working', '.']",southwest airlines like driving mini van white trash cousins love huff paint thinner working .
21128,21583,3,2,1,0,0,"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;","['spending', 'money', 'hoes', ',', 'nigga', 'aint', 'fuck', 'shit', '&', '#', '10071', ';', '&', '#', '65039', ';']","spending money hoes , nigga aint fuck shit & # 10071 ; & # 65039 ;"
21129,21584,3,3,0,0,0,Spics are half breed trash. No filthy native should be allowed to speak to any European.,"['spics', 'half', 'breed', 'trash', '.', 'filthy', 'native', 'allowed', 'speak', 'european', '.']",spics half breed trash . filthy native allowed speak european .
21142,21598,3,2,1,0,0,Stay home then bitch fuck u,"['stay', 'home', 'bitch', 'fuck', 'u']",stay home bitch fuck u
21163,21620,3,2,1,0,0,"Still really confused re #humplayproblems i think lucricus
Is a fag dagger","['still', 'really', 'confused', '#', 'humplayproblems', 'think', 'lucricus', 'fag', 'dagger']",still really confused # humplayproblems think lucricus fag dagger
21168,21625,3,2,1,0,0,Stoni is a fuckin queer...,"['stoni', 'fuckin', 'queer', '...']",stoni fuckin queer ...
21188,21647,3,3,0,0,0,Stu a rape faced faggot man I'm sick of this nigga,"['stu', 'rape', 'faced', 'faggot', 'man', ""'m"", 'sick', 'nigga']",stu rape faced faggot man 'm sick nigga
21189,21648,3,2,1,0,0,Stuck up serious bitches are possibly the worst type of girls. Ever.,"['stuck', 'serious', 'bitches', 'possibly', 'worst', 'type', 'girls', '.', 'ever', '.']",stuck serious bitches possibly worst type girls . ever .
21210,21670,3,2,1,0,0,Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS,"['stupid', 'teabagger', 'restaurant', 'making', 'customers', 'pay', ""'minimum"", 'wage', 'fee', ""'"", 'http', ':', '//t.co/gjkxmziizs']",stupid teabagger restaurant making customers pay 'minimum wage fee ' http : //t.co/gjkxmziizs
21211,21671,3,2,1,0,0,Stupid white people making my posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde,"['stupid', 'white', 'people', 'making', 'posts', 'relevant', 'life', '#', 'stupid', '#', 'cousintoucher', '#', 'honkie', '#', 'whitetrash', '#', 'blonde']",stupid white people making posts relevant life # stupid # cousintoucher # honkie # whitetrash # blonde
21213,21673,3,3,0,0,0,"Subtweet me one more time, you dirty chink whore","['subtweet', 'one', 'time', ',', 'dirty', 'chink', 'whore']","subtweet one time , dirty chink whore"
21264,21725,3,2,1,0,0,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,"['trust', 'say', '#', 'jesuschrist', 'would', 'killing', '#', 'faggots', 'came', 'back', 'life', 'today', ""'s"", 'day', 'age', '&', 'gt', ';', '#', 'spartacus', '#', 'rome']",trust say # jesuschrist would killing # faggots came back life today 's day age & gt ; # spartacus # rome
21391,21853,3,2,1,0,0,That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,"['dumb', 'black', 'bitch', 'getting', 'cards', 'picture', 'made', 'fucking', 'mad', 'ruined', 'day', '&', '#', '128545', ';', '&', '#', '128545', ';', '&', '#', '128074', ';', '&', '#', '128298', ';', '&', '#', '128163', ';']",dumb black bitch getting cards picture made fucking mad ruined day & # 128545 ; & # 128545 ; & # 128074 ; & # 128298 ; & # 128163 ;
21394,21856,3,2,1,0,0,That fucking slutty beaner,"['fucking', 'slutty', 'beaner']",fucking slutty beaner
21420,21882,3,2,1,0,0,That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,"['pic', 'circulated', 'jihadis', 'call', 'kill', '.', 'http', ':', '//t.co/pun8fnvbal', '#', 'saudi', '#', 'isis', '#', 'syria']",pic circulated jihadis call kill . http : //t.co/pun8fnvbal # saudi # isis # syria
21428,21890,3,3,0,0,0,That shade of faggot clashes with your eye color.,"['shade', 'faggot', 'clashes', 'eye', 'color', '.']",shade faggot clashes eye color .
21438,21900,3,2,0,1,0,That was my faggot rant for the night.,"['faggot', 'rant', 'night', '.']",faggot rant night .
21480,21942,3,2,1,0,0,The #midwest of the US is white trash.,"['#', 'midwest', 'us', 'white', 'trash', '.']",# midwest us white trash .
21481,21943,3,2,1,0,0,The #south of the US is white trash.,"['#', 'south', 'us', 'white', 'trash', '.']",# south us white trash .
21483,21945,3,2,1,0,0,"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty","['@', 'gop', 'elite', 'call', 'conservatives', '``', 'niggers', ""''"", 'behind', 'closed', 'doors', '.', '#', 'tcot', '#', 'teaparty']",@ gop elite call conservatives `` niggers '' behind closed doors . # tcot # teaparty
21508,21970,3,2,1,0,0,The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,"['south', 'full', 'white', 'trash', '.', 'midwest', 'full', 'white', 'trash', '.', 'west', 'coast', 'full', 'white', 'trash', '.']",south full white trash . midwest full white trash . west coast full white trash .
21535,21997,3,3,0,0,0,The blacks in #California are typical niggers.,"['blacks', '#', 'california', 'typical', 'niggers', '.']",blacks # california typical niggers .
21539,22001,3,2,1,0,0,The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,"['chinks', 'really', 'hunting', 'food', '...', 'rt', '@', 'wwltv', ':', 'dog', 'shot', 'arrow', 'n.o', '.', 'east-', 'http', ':', '//t.co/q1kqt6stwl']",chinks really hunting food ... rt @ wwltv : dog shot arrow n.o . east- http : //t.co/q1kqt6stwl
21557,22019,3,2,1,0,0,The fucking Royals bitch! Work!,"['fucking', 'royals', 'bitch', '!', 'work', '!']",fucking royals bitch ! work !
21578,22040,3,2,1,0,0,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,"['leftist/homosexual', 'war', '#', 'catholic', 'church', 'kicked', 'high', 'gear', 'infiltration', 'priesthood', 'boy-raping', 'fags', '...']",leftist/homosexual war # catholic church kicked high gear infiltration priesthood boy-raping fags ...
21589,22051,3,2,1,0,0,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF","['nations', 'know', ',', 'rather', 'real', 'niggers', '&', 'amp', ';', 'bad', 'bitches', '.', 'http', ':', '//t.co/ge6tnhxzaf']","nations know , rather real niggers & amp ; bad bitches . http : //t.co/ge6tnhxzaf"
21599,22062,3,2,1,0,0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,"['people', 'historically', 'called', 'white', 'trash', 'called', 'reason', '.', ""'re"", 'white', 'trash', '.', 'truth', 'hurts', '.']",people historically called white trash called reason . 're white trash . truth hurts .
21607,22070,3,2,1,0,0,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,"['reason', 'shelby', 'hates', 'sandwiches', 'queer', '.', '@', 'ronandfezsxm']",reason shelby hates sandwiches queer . @ ronandfezsxm
21611,22074,3,2,0,1,0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,"['rich', 'kids', 'beverly', 'hills', 'trash', 'even', 'entertaining', 'trash', '.', 'look', 'mid', 'thirties', '?']",rich kids beverly hills trash even entertaining trash . look mid thirties ?
21620,22083,3,2,1,0,0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,"['thing', 'working', 'black', 'people', '.', 'bitches', 'never', 'fucking', 'time', 'wan', 'na', 'complain', 'short', 'check', '.', 'bitch', 'die.today', '.']",thing working black people . bitches never fucking time wan na complain short check . bitch die.today .
21653,22116,3,2,1,0,0,Them queer ass shorts Rabchenko got on,"['queer', 'ass', 'shorts', 'rabchenko', 'got']",queer ass shorts rabchenko got
21784,22250,3,2,1,0,0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,"['hoes', 'lying', 'us', 'nigga', 'got', 'news', 'monogamous', 'niggas', 'yo', 'bitch', 'fucking', 'anonymous', 'niggas', '!', '!', '!']",hoes lying us nigga got news monogamous niggas yo bitch fucking anonymous niggas ! ! !
21837,22303,3,2,1,0,0,These niggas retarded... Lmfaoo,"['niggas', 'retarded', '...', 'lmfaoo']",niggas retarded ... lmfaoo
21843,22310,3,2,1,0,0,These people are fags.,"['people', 'fags', '.']",people fags .
21884,22351,3,2,1,0,0,They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,"['never', 'gave', 'cracker', 'transmitter', '!', '!', '!', '!', '!', '!', '@', 'realdjtv', 'flip', 'sees', '.', 'http', ':', '//t.co/cycdbhbxkq']",never gave cracker transmitter ! ! ! ! ! ! @ realdjtv flip sees . http : //t.co/cycdbhbxkq
21885,22352,3,2,1,0,0,They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,"['slut', 'kill', 'steal', 'course', ""'ll"", 'yo', 'cash', ""'ll"", 'murder', 'bitch', 'send', 'body', 'back', 'yo', 'ass']",slut kill steal course 'll yo cash 'll murder bitch send body back yo ass
21900,22367,3,2,1,0,0,Think it's okay to take my property and break it? Fuck you bitch,"['think', ""'s"", 'okay', 'take', 'property', 'break', '?', 'fuck', 'bitch']",think 's okay take property break ? fuck bitch
22044,22511,3,2,1,0,0,This girl is retarded,"['girl', 'retarded']",girl retarded
22088,22556,3,2,1,0,0,This kid looks like a retard when he tries hiding his phone... so obvious,"['kid', 'looks', 'like', 'retard', 'tries', 'hiding', 'phone', '...', 'obvious']",kid looks like retard tries hiding phone ... obvious
22108,22576,3,2,1,0,0,This nigga jerry room smell like bad pussy!&#128530;,"['nigga', 'jerry', 'room', 'smell', 'like', 'bad', 'pussy', '!', '&', '#', '128530', ';']",nigga jerry room smell like bad pussy ! & # 128530 ;
22111,22579,3,2,1,0,0,This nigga over here telling me he dont fuck with this bitch . When he do &#128553;&#128514;&#128514;. Or maybe she lying lol,"['nigga', 'telling', 'dont', 'fuck', 'bitch', '.', '&', '#', '128553', ';', '&', '#', '128514', ';', '&', '#', '128514', ';', '.', 'maybe', 'lying', 'lol']",nigga telling dont fuck bitch . & # 128553 ; & # 128514 ; & # 128514 ; . maybe lying lol
22120,22588,3,2,1,0,0,This niggah know wassup,"['niggah', 'know', 'wassup']",niggah know wassup
22124,22592,3,2,0,1,0,This nigglet &#10084;&#65039;,"['nigglet', '&', '#', '10084', ';', '&', '#', '65039', ';']",nigglet & # 10084 ; & # 65039 ;
22134,22602,3,2,1,0,0,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here,"['rain', 'got', 'yall', 'women', 'talking', 'ass', '..', 'nigga', 'spend', '80', '%', 'income', 'bitch', '&', '#', '128514', ';', '&', '#', '128514', ';', 'bruh', 'get', 'hoes', 'fuck', 'outta']",rain got yall women talking ass .. nigga spend 80 % income bitch & # 128514 ; & # 128514 ; bruh get hoes fuck outta
22153,22622,3,2,1,0,0,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,"['time', 'night', 'dark', 'skin', 'niggas', 'really', 'turn', 'lightskin', 'niggas', 'swear', 'seen', 'darkie', 'try', 'buying', 'starbucks', '3mins', 'ago', 'closed']",time night dark skin niggas really turn lightskin niggas swear seen darkie try buying starbucks 3mins ago closed
22156,22625,3,2,1,0,0,This week's RFN segment is in the can. I discuss Idaho being a faggot marriage state just like Washington.,"['week', ""'s"", 'rfn', 'segment', '.', 'discuss', 'idaho', 'faggot', 'marriage', 'state', 'like', 'washington', '.']",week 's rfn segment . discuss idaho faggot marriage state like washington .
22159,22628,3,3,0,0,0,This white bitch had the fuckin nerve to call me a nigga&#128078; when shes the one payin for her lips to get bigga&#128514;&#128564;,"['white', 'bitch', 'fuckin', 'nerve', 'call', 'nigga', '&', '#', '128078', ';', 'shes', 'one', 'payin', 'lips', 'get', 'bigga', '&', '#', '128514', ';', '&', '#', '128564', ';']",white bitch fuckin nerve call nigga & # 128078 ; shes one payin lips get bigga & # 128514 ; & # 128564 ;
22160,22629,3,2,1,0,0,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,"['white', 'bitch', 'tried', 'set', 'racial', 'war', '...', 'lol', 'bitch', ""'s"", 'impossible', ""'m"", 'smarter']",white bitch tried set racial war ... lol bitch 's impossible 'm smarter
22170,22639,3,2,0,1,0,Those guys are the definition of white trash,"['guys', 'definition', 'white', 'trash']",guys definition white trash
